"va","n","true_h2","h2_est","h2_err","method"
2,6,0.4,0.438023236775839,0.0380232367758386,"BSLMM"
2,7,0.4,0.411539980962173,0.0115399809621727,"BSLMM"
2,8,0.4,0.432673860959797,0.0326738609597971,"BSLMM"
2,9,0.4,0.41218595104983,0.0121859510498297,"BSLMM"
2,10,0.4,0.417917261716297,0.0179172617162968,"BSLMM"
1.9,1,0.38,0.410079322494607,0.0300793224946074,"BSLMM"
1.9,2,0.38,0.40448340146027,0.0244834014602695,"BSLMM"
1.9,3,0.38,0.389013548283614,0.00901354828361356,"BSLMM"
1.9,4,0.38,0.393502267076652,0.0135022670766523,"BSLMM"
1.9,5,0.38,0.420753510368835,0.0407535103688347,"BSLMM"
1.9,6,0.38,0.412165781159075,0.0321657811590746,"BSLMM"
1.9,7,0.38,0.425369548908877,0.0453695489088767,"BSLMM"
1.9,8,0.38,0.408345434652364,0.0283454346523635,"BSLMM"
1.9,9,0.38,0.400680008571448,0.0206800085714475,"BSLMM"
1.9,10,0.38,0.413522981484635,0.033522981484635,"BSLMM"
1.8,1,0.36,0.350657243719607,-0.00934275628039277,"BSLMM"
1.8,2,0.36,0.389454868940389,0.0294548689403889,"BSLMM"
1.8,3,0.36,0.371947799002206,0.0119477990022064,"BSLMM"
1.8,4,0.36,0.386055103695812,0.026055103695812,"BSLMM"
1.8,5,0.36,0.392994752102359,0.0329947521023592,"BSLMM"
1.8,6,0.36,0.375890854658994,0.0158908546589945,"BSLMM"
1.8,7,0.36,0.380778750434431,0.0207787504344314,"BSLMM"
1.8,8,0.36,0.385504379245909,0.0255043792459091,"BSLMM"
1.8,9,0.36,0.38824683682962,0.0282468368296204,"BSLMM"
1.8,10,0.36,0.394583628780367,0.0345836287803666,"BSLMM"
1.7,1,0.34,0.367584013005073,0.0275840130050732,"BSLMM"
1.7,2,0.34,0.357414720439123,0.0174147204391232,"BSLMM"
1.7,3,0.34,0.376089084413598,0.0360890844135978,"BSLMM"
1.7,4,0.34,0.333412835903218,-0.00658716409678167,"BSLMM"
1.7,5,0.34,0.401709933885458,0.0617099338854584,"BSLMM"
1.7,6,0.34,0.347571434640946,0.00757143464094606,"BSLMM"
1.7,7,0.34,0.373494055086922,0.0334940550869216,"BSLMM"
1.7,8,0.34,0.396168407817491,0.0561684078174907,"BSLMM"
1.7,9,0.34,0.376989513437066,0.0369895134370656,"BSLMM"
1.7,10,0.34,0.367137586956183,0.0271375869561832,"BSLMM"
1.6,1,0.32,0.325065528378049,0.00506552837804924,"BSLMM"
1.6,2,0.32,0.357966612674218,0.0379666126742183,"BSLMM"
1.6,3,0.32,0.371126853921045,0.0511268539210453,"BSLMM"
1.6,4,0.32,0.385573881171672,0.0655738811716722,"BSLMM"
1.6,5,0.32,0.343062857950813,0.0230628579508131,"BSLMM"
1.6,6,0.32,0.365583178093074,0.0455831780930743,"BSLMM"
1.6,7,0.32,0.350492536191424,0.0304925361914241,"BSLMM"
1.6,8,0.32,0.359952456176502,0.0399524561765018,"BSLMM"
1.6,9,0.32,0.350048322175701,0.0300483221757006,"BSLMM"
1.6,10,0.32,0.370136314347312,0.0501363143473122,"BSLMM"
1.5,1,0.3,0.332518127410413,0.032518127410413,"BSLMM"
1.5,2,0.3,0.339386351880904,0.0393863518809036,"BSLMM"
1.5,3,0.3,0.33731011298059,0.0373101129805899,"BSLMM"
1.5,4,0.3,0.321133138685757,0.0211331386857566,"BSLMM"
1.5,5,0.3,0.348096458297582,0.048096458297582,"BSLMM"
1.5,6,0.3,0.313259846158027,0.0132598461580269,"BSLMM"
1.5,7,0.3,0.327850450194005,0.0278504501940047,"BSLMM"
1.5,8,0.3,0.334558941139736,0.0345589411397365,"BSLMM"
1.5,9,0.3,0.325893555630789,0.0258935556307893,"BSLMM"
1.5,10,0.3,0.317591855795469,0.0175918557954688,"BSLMM"
1.4,1,0.28,0.320331299339908,0.0403312993399079,"BSLMM"
1.4,2,0.28,0.319937391284146,0.0399373912841459,"BSLMM"
1.4,3,0.28,0.328485306636385,0.0484853066363848,"BSLMM"
1.4,4,0.28,0.32416215619926,0.0441621561992604,"BSLMM"
1.4,5,0.28,0.299855254133904,0.0198552541339036,"BSLMM"
1.4,6,0.28,0.310317358067654,0.0303173580676538,"BSLMM"
1.4,7,0.28,0.330976588931856,0.0509765889318562,"BSLMM"
1.4,8,0.28,0.344731130746514,0.0647311307465142,"BSLMM"
1.4,9,0.28,0.344659908605002,0.0646599086050023,"BSLMM"
1.4,10,0.28,0.343780128323098,0.063780128323098,"BSLMM"
1.3,1,0.26,0.305228117374729,0.0452281173747285,"BSLMM"
1.3,2,0.26,0.306845850434833,0.0468458504348331,"BSLMM"
1.3,3,0.26,0.290465288762695,0.0304652887626952,"BSLMM"
1.3,4,0.26,0.309106983233317,0.0491069832333167,"BSLMM"
1.3,5,0.26,0.307461410832919,0.0474614108329192,"BSLMM"
1.3,6,0.26,0.316297099778415,0.0562970997784152,"BSLMM"
1.3,7,0.26,0.283914908770742,0.0239149087707421,"BSLMM"
1.3,8,0.26,0.269576878387477,0.00957687838747651,"BSLMM"
1.3,9,0.26,0.28092592541754,0.0209259254175397,"BSLMM"
1.3,10,0.26,0.314826635529342,0.054826635529342,"BSLMM"
1.2,1,0.24,0.299669942358258,0.059669942358258,"BSLMM"
1.2,2,0.24,0.281003407595334,0.0410034075953337,"BSLMM"
1.2,3,0.24,0.279731249946787,0.039731249946787,"BSLMM"
1.2,4,0.24,0.304535811912785,0.0645358119127851,"BSLMM"
1.2,5,0.24,0.269332056678241,0.0293320566782412,"BSLMM"
1.2,6,0.24,0.283993588962995,0.0439935889629952,"BSLMM"
1.2,7,0.24,0.296427768289731,0.0564277682897306,"BSLMM"
1.2,8,0.24,0.243788001989376,0.00378800198937632,"BSLMM"
1.2,9,0.24,0.311684718728403,0.0716847187284029,"BSLMM"
1.2,10,0.24,0.254390575662417,0.0143905756624169,"BSLMM"
1.1,1,0.22,0.259999954448541,0.0399999544485408,"BSLMM"
1.1,2,0.22,0.253165343281126,0.0331653432811257,"BSLMM"
1.1,3,0.22,0.256073348845849,0.0360733488458488,"BSLMM"
1.1,4,0.22,0.269109585646414,0.0491095856464139,"BSLMM"
1.1,5,0.22,0.24518587761524,0.0251858776152402,"BSLMM"
1.1,6,0.22,0.263227723887877,0.0432277238878772,"BSLMM"
1.1,7,0.22,0.244791085793242,0.0247910857932423,"BSLMM"
1.1,8,0.22,0.266068974310442,0.0460689743104419,"BSLMM"
1.1,9,0.22,0.245530337125863,0.025530337125863,"BSLMM"
1.1,10,0.22,0.259251885244723,0.0392518852447228,"BSLMM"
1,1,0.2,0.263495891986878,0.0634958919868778,"BSLMM"
1,2,0.2,0.216474498581671,0.0164744985816715,"BSLMM"
1,3,0.2,0.258474790401898,0.0584747904018985,"BSLMM"
1,4,0.2,0.23603427090347,0.0360342709034703,"BSLMM"
1,5,0.2,0.281256428622007,0.0812564286220067,"BSLMM"
1,6,0.2,0.234032058599886,0.0340320585998865,"BSLMM"
1,7,0.2,0.229933930166815,0.0299339301668145,"BSLMM"
1,8,0.2,0.237253794158856,0.0372537941588559,"BSLMM"
1,9,0.2,0.21970516835911,0.0197051683591095,"BSLMM"
1,10,0.2,0.235878469696265,0.035878469696265,"BSLMM"
0.9,1,0.18,0.231250997690208,0.0512509976902079,"BSLMM"
0.9,2,0.18,0.242011301282988,0.0620113012829883,"BSLMM"
0.9,3,0.18,0.22900151661245,0.04900151661245,"BSLMM"
0.9,4,0.18,0.198472884717349,0.0184728847173493,"BSLMM"
0.9,5,0.18,0.23876152531558,0.0587615253155798,"BSLMM"
0.9,6,0.18,0.21761383152473,0.0376138315247301,"BSLMM"
0.9,7,0.18,0.204716627534597,0.0247166275345965,"BSLMM"
0.9,8,0.18,0.211972176005148,0.0319721760051477,"BSLMM"
0.9,9,0.18,0.19502374905776,0.0150237490577596,"BSLMM"
0.9,10,0.18,0.217168921023672,0.0371689210236723,"BSLMM"
0.8,1,0.16,0.206180173544738,0.0461801735447383,"BSLMM"
0.8,2,0.16,0.193472711877163,0.0334727118771632,"BSLMM"
0.8,3,0.16,0.170046825609434,0.0100468256094339,"BSLMM"
0.8,4,0.16,0.185612313964136,0.0256123139641365,"BSLMM"
0.8,5,0.16,0.176715189779925,0.016715189779925,"BSLMM"
0.8,6,0.16,0.211076000822916,0.0510760008229162,"BSLMM"
0.8,7,0.16,0.194846798833652,0.0348467988336521,"BSLMM"
0.8,8,0.16,0.206930535363961,0.0469305353639614,"BSLMM"
0.8,9,0.16,0.195274281080446,0.035274281080446,"BSLMM"
0.8,10,0.16,0.186923671664836,0.0269236716648357,"BSLMM"
0.7,1,0.14,0.179554946000468,0.0395549460004679,"BSLMM"
0.7,2,0.14,0.20652998071099,0.0665299807109896,"BSLMM"
0.7,3,0.14,0.185294942162803,0.0452949421628026,"BSLMM"
0.7,4,0.14,0.13603498260591,-0.00396501739409019,"BSLMM"
0.7,5,0.14,0.180542448882088,0.0405424488820876,"BSLMM"
0.7,6,0.14,0.206002321891793,0.0660023218917932,"BSLMM"
0.7,7,0.14,0.174021696240936,0.0340216962409365,"BSLMM"
0.7,8,0.14,0.188383910269849,0.0483839102698486,"BSLMM"
0.7,9,0.14,0.207227097705275,0.0672270977052747,"BSLMM"
0.7,10,0.14,0.174217925755709,0.0342179257557092,"BSLMM"
0.6,1,0.12,0.141320719385289,0.0213207193852892,"BSLMM"
0.6,2,0.12,0.153792797111515,0.0337927971115148,"BSLMM"
0.6,3,0.12,0.196986882138965,0.0769868821389646,"BSLMM"
0.6,4,0.12,0.173651717161036,0.0536517171610358,"BSLMM"
0.6,5,0.12,0.128477634738465,0.00847763473846513,"BSLMM"
0.6,6,0.12,0.183838824120111,0.063838824120111,"BSLMM"
0.6,7,0.12,0.16926662351276,0.0492666235127597,"BSLMM"
0.6,8,0.12,0.177439480005081,0.0574394800050806,"BSLMM"
0.6,9,0.12,0.159273341340049,0.0392733413400493,"BSLMM"
0.6,10,0.12,0.141083188573504,0.0210831885735036,"BSLMM"
0.5,1,0.1,0.146442583963152,0.0464425839631522,"BSLMM"
0.5,2,0.1,0.131447809084818,0.0314478090848182,"BSLMM"
0.5,3,0.1,0.13196803504864,0.0319680350486404,"BSLMM"
0.5,4,0.1,0.132686806799794,0.032686806799794,"BSLMM"
0.5,5,0.1,0.125076934069689,0.0250769340696895,"BSLMM"
0.5,6,0.1,0.144260110685751,0.0442601106857514,"BSLMM"
0.5,7,0.1,0.134256775098799,0.0342567750987994,"BSLMM"
0.5,8,0.1,0.130370256834931,0.030370256834931,"BSLMM"
0.5,9,0.1,0.120423964430578,0.0204239644305782,"BSLMM"
0.5,10,0.1,0.143759403642151,0.0437594036421513,"BSLMM"
0.4,1,0.08,0.125236802557896,0.0452368025578964,"BSLMM"
0.4,2,0.08,0.120963838664746,0.0409638386647464,"BSLMM"
0.4,3,0.08,0.111014643277276,0.0310146432772759,"BSLMM"
0.4,4,0.08,0.122368747293374,0.0423687472933739,"BSLMM"
0.4,5,0.08,0.109942312947774,0.029942312947774,"BSLMM"
0.4,6,0.08,0.126192532608099,0.0461925326080985,"BSLMM"
0.4,7,0.08,0.0946986582437937,0.0146986582437937,"BSLMM"
0.4,8,0.08,0.120023099264598,0.0400230992645985,"BSLMM"
0.4,9,0.08,0.126327570088483,0.0463275700884832,"BSLMM"
0.4,10,0.08,0.0987372876488442,0.0187372876488442,"BSLMM"
0.3,1,0.06,0.0771660590080862,0.0171660590080862,"BSLMM"
0.3,2,0.06,0.0834345003150157,0.0234345003150157,"BSLMM"
0.3,3,0.06,0.109595045761496,0.0495950457614959,"BSLMM"
0.3,4,0.06,0.0931650916590584,0.0331650916590584,"BSLMM"
0.3,5,0.06,0.109080337701137,0.0490803377011367,"BSLMM"
0.3,6,0.06,0.110282156177461,0.0502821561774607,"BSLMM"
0.3,7,0.06,0.0840573850134936,0.0240573850134937,"BSLMM"
0.3,8,0.06,0.114570596848291,0.054570596848291,"BSLMM"
0.3,9,0.06,0.134673397023179,0.0746733970231793,"BSLMM"
0.3,10,0.06,0.0710698654986493,0.0110698654986493,"BSLMM"
0.2,1,0.04,0.080766424219882,0.040766424219882,"BSLMM"
0.2,2,0.04,0.0866799717295358,0.0466799717295358,"BSLMM"
0.2,3,0.04,0.070984974284379,0.030984974284379,"BSLMM"
0.2,4,0.04,0.0793981527312063,0.0393981527312063,"BSLMM"
0.2,5,0.04,0.0841670971080521,0.0441670971080521,"BSLMM"
0.2,6,0.04,0.07250671413057,0.03250671413057,"BSLMM"
0.2,7,0.04,0.104091470970224,0.0640914709702241,"BSLMM"
0.2,8,0.04,0.0703482355161369,0.0303482355161369,"BSLMM"
0.2,9,0.04,0.071381729973638,0.031381729973638,"BSLMM"
0.2,10,0.04,0.0668691734881405,0.0268691734881405,"BSLMM"
0.1,1,0.02,0.0595800106939762,0.0395800106939762,"BSLMM"
0.1,2,0.02,0.0550789599467157,0.0350789599467157,"BSLMM"
0.1,3,0.02,0.0711202712885051,0.0511202712885051,"BSLMM"
0.1,4,0.02,0.0757922877898861,0.0557922877898861,"BSLMM"
0.1,5,0.02,0.0578519093850531,0.0378519093850531,"BSLMM"
0.1,6,0.02,0.0621865012246122,0.0421865012246122,"BSLMM"
0.1,7,0.02,0.0662830812988199,0.0462830812988199,"BSLMM"
0.1,8,0.02,0.0740603201841925,0.0540603201841924,"BSLMM"
0.1,9,0.02,0.0762673354719298,0.0562673354719297,"BSLMM"
0.1,10,0.02,0.0635207388638102,0.0435207388638102,"BSLMM"
0.05,1,0.01,0.0534112360539227,0.0434112360539227,"BSLMM"
0.05,2,0.01,0.0630781366781042,0.0530781366781042,"BSLMM"
0.05,3,0.01,0.0489202977003786,0.0389202977003786,"BSLMM"
0.05,4,0.01,0.0666049197176399,0.0566049197176399,"BSLMM"
0.05,5,0.01,0.0548357093738515,0.0448357093738515,"BSLMM"
0.05,6,0.01,0.0469875637653495,0.0369875637653495,"BSLMM"
0.05,7,0.01,0.0567113250419281,0.0467113250419281,"BSLMM"
0.05,8,0.01,0.0820322381523801,0.0720322381523801,"BSLMM"
0.05,9,0.01,0.0542894399116383,0.0442894399116383,"BSLMM"
0.05,10,0.01,0.0626872324286878,0.0526872324286878,"BSLMM"
0.005,1,0.001,0.0565364273917463,0.0555364273917463,"BSLMM"
0.005,2,0.001,0.0469013702855824,0.0459013702855824,"BSLMM"
0.005,3,0.001,0.0652701050427463,0.0642701050427463,"BSLMM"
0.005,4,0.001,0.0457555422828246,0.0447555422828246,"BSLMM"
0.005,5,0.001,0.0496465780385742,0.0486465780385742,"BSLMM"
0.005,6,0.001,0.0531127505159755,0.0521127505159755,"BSLMM"
0.005,7,0.001,0.0561456903709124,0.0551456903709124,"BSLMM"
0.005,8,0.001,0.045509825982901,0.044509825982901,"BSLMM"
0.005,9,0.001,0.0573432074839063,0.0563432074839063,"BSLMM"
0.005,10,0.001,0.0627729253323732,0.0617729253323732,"BSLMM"
4,1,0.8,0.738816,-0.061184,"gcta"
4,2,0.8,0.765035,-0.034965,"gcta"
4,3,0.8,0.780361,-0.0196390000000001,"gcta"
4,4,0.8,0.693499,-0.106501,"gcta"
4,5,0.8,0.775589,-0.0244110000000001,"gcta"
4,6,0.8,0.842884,0.0428839999999999,"gcta"
4,7,0.8,0.762334,-0.0376660000000001,"gcta"
4,8,0.8,0.764926,-0.035074,"gcta"
4,9,0.8,0.83226,0.03226,"gcta"
4,10,0.8,0.779105,-0.020895,"gcta"
3.75,1,0.75,0.699818,-0.0501819999999999,"gcta"
3.75,2,0.75,0.771314,0.0213140000000001,"gcta"
3.75,3,0.75,0.80299,0.05299,"gcta"
3.75,4,0.75,0.770864,0.020864,"gcta"
3.75,5,0.75,0.746745,-0.00325500000000001,"gcta"
3.75,6,0.75,0.76134,0.01134,"gcta"
3.75,7,0.75,0.755112,0.00511200000000001,"gcta"
3.75,8,0.75,0.724405,-0.025595,"gcta"
3.75,9,0.75,0.749933,-6.70000000000393e-05,"gcta"
3.75,10,0.75,0.807022,0.057022,"gcta"
3.5,1,0.7,0.724917,0.0249170000000001,"gcta"
3.5,2,0.7,0.705488,0.00548800000000005,"gcta"
3.5,3,0.7,0.688191,-0.011809,"gcta"
3.5,4,0.7,0.62918,-0.07082,"gcta"
3.5,5,0.7,0.694365,-0.00563499999999995,"gcta"
3.5,6,0.7,0.647616,-0.052384,"gcta"
3.5,7,0.7,0.685634,-0.014366,"gcta"
3.5,8,0.7,0.696033,-0.00396699999999994,"gcta"
3.5,9,0.7,0.61181,-0.08819,"gcta"
3.5,10,0.7,0.659455,-0.0405449999999999,"gcta"
3.25,1,0.65,0.570975,-0.079025,"gcta"
3.25,2,0.65,0.654808,0.00480799999999992,"gcta"
3.25,3,0.65,0.661687,0.011687,"gcta"
3.25,4,0.65,0.65303,0.00302999999999998,"gcta"
3.25,5,0.65,0.692309,0.0423089999999999,"gcta"
3.25,6,0.65,0.666963,0.016963,"gcta"
3.25,7,0.65,0.650432,0.000431999999999988,"gcta"
3.25,8,0.65,0.627163,-0.022837,"gcta"
3.25,9,0.65,0.707156,0.057156,"gcta"
3.25,10,0.65,0.626983,-0.0230170000000001,"gcta"
3,1,0.6,0.511571,-0.088429,"gcta"
3,2,0.6,0.633667,0.033667,"gcta"
3,3,0.6,0.474479,-0.125521,"gcta"
3,4,0.6,0.546713,-0.053287,"gcta"
3,5,0.6,0.633364,0.0333640000000001,"gcta"
3,6,0.6,0.60991,0.00990999999999997,"gcta"
3,7,0.6,0.577253,-0.022747,"gcta"
3,8,0.6,0.639754,0.0397540000000001,"gcta"
3,9,0.6,0.5903,-0.00969999999999993,"gcta"
3,10,0.6,0.572062,-0.027938,"gcta"
2.75,1,0.55,0.560623,0.0106229999999999,"gcta"
2.75,2,0.55,0.542136,-0.00786400000000009,"gcta"
2.75,3,0.55,0.494162,-0.0558380000000001,"gcta"
2.75,4,0.55,0.420081,-0.129919,"gcta"
2.75,5,0.55,0.555927,0.0059269999999999,"gcta"
2.75,6,0.55,0.530602,-0.019398,"gcta"
2.75,7,0.55,0.470299,-0.079701,"gcta"
2.75,8,0.55,0.503654,-0.046346,"gcta"
2.75,9,0.55,0.561666,0.011666,"gcta"
2.75,10,0.55,0.5223,-0.0277000000000001,"gcta"
2.5,1,0.5,0.488263,-0.011737,"gcta"
2.5,2,0.5,0.498961,-0.00103900000000001,"gcta"
2.5,3,0.5,0.442296,-0.057704,"gcta"
2.5,4,0.5,0.482839,-0.017161,"gcta"
2.5,5,0.5,0.544691,0.044691,"gcta"
2.5,6,0.5,0.535895,0.035895,"gcta"
2.5,7,0.5,0.479778,-0.020222,"gcta"
2.5,8,0.5,0.532912,0.0329120000000001,"gcta"
2.5,9,0.5,0.447588,-0.052412,"gcta"
2.5,10,0.5,0.534929,0.034929,"gcta"
2.25,1,0.45,0.384382,-0.065618,"gcta"
2.25,2,0.45,0.481236,0.031236,"gcta"
2.25,3,0.45,0.46884,0.01884,"gcta"
2.25,4,0.45,0.334859,-0.115141,"gcta"
2.25,5,0.45,0.509794,0.059794,"gcta"
2.25,6,0.45,0.492344,0.042344,"gcta"
2.25,7,0.45,0.440404,-0.00959599999999999,"gcta"
2.25,8,0.45,0.390772,-0.059228,"gcta"
2.25,9,0.45,0.489079,0.039079,"gcta"
2.25,10,0.45,0.356467,-0.093533,"gcta"
2,1,0.4,0.428554,0.028554,"gcta"
2,2,0.4,0.338558,-0.061442,"gcta"
2,3,0.4,0.353058,-0.046942,"gcta"
2,4,0.4,0.466445,0.066445,"gcta"
2,5,0.4,0.40507,0.00506999999999996,"gcta"
2,6,0.4,0.285193,-0.114807,"gcta"
2,7,0.4,0.381816,-0.018184,"gcta"
2,8,0.4,0.35265,-0.04735,"gcta"
2,9,0.4,0.46436,0.06436,"gcta"
2,10,0.4,0.255791,-0.144209,"gcta"
1.9,1,0.38,0.415157,0.035157,"gcta"
1.9,2,0.38,0.328349,-0.051651,"gcta"
1.9,3,0.38,0.344958,-0.035042,"gcta"
1.9,4,0.38,0.292773,-0.087227,"gcta"
1.9,5,0.38,0.415027,0.035027,"gcta"
1.9,6,0.38,0.390863,0.010863,"gcta"
1.9,7,0.38,0.403867,0.023867,"gcta"
1.9,8,0.38,0.409759,0.029759,"gcta"
1.9,9,0.38,0.404184,0.024184,"gcta"
1.9,10,0.38,0.40067,0.02067,"gcta"
1.8,1,0.36,0.303133,-0.056867,"gcta"
1.8,2,0.36,0.373846,0.013846,"gcta"
1.8,3,0.36,0.353609,-0.00639099999999998,"gcta"
1.8,4,0.36,0.387768,0.027768,"gcta"
1.8,5,0.36,0.39768,0.03768,"gcta"
1.8,6,0.36,0.338091,-0.021909,"gcta"
1.8,7,0.36,0.277772,-0.082228,"gcta"
1.8,8,0.36,0.304036,-0.055964,"gcta"
1.8,9,0.36,0.311777,-0.048223,"gcta"
1.8,10,0.36,0.309025,-0.050975,"gcta"
1.7,1,0.34,0.276498,-0.063502,"gcta"
1.7,2,0.34,0.357359,0.017359,"gcta"
1.7,3,0.34,0.359181,0.0191809999999999,"gcta"
1.7,4,0.34,0.180243,-0.159757,"gcta"
1.7,5,0.34,0.373469,0.033469,"gcta"
1.7,6,0.34,0.253176,-0.086824,"gcta"
1.7,7,0.34,0.386411,0.046411,"gcta"
1.7,8,0.34,0.269391,-0.070609,"gcta"
1.7,9,0.34,0.326259,-0.013741,"gcta"
1.7,10,0.34,0.317857,-0.022143,"gcta"
1.6,1,0.32,0.281112,-0.038888,"gcta"
1.6,2,0.32,0.361803,0.041803,"gcta"
1.6,3,0.32,0.216343,-0.103657,"gcta"
1.6,4,0.32,0.365818,0.045818,"gcta"
1.6,5,0.32,0.328858,0.00885799999999998,"gcta"
1.6,6,0.32,0.354564,0.034564,"gcta"
1.6,7,0.32,0.340208,0.020208,"gcta"
1.6,8,0.32,0.313908,-0.00609199999999999,"gcta"
1.6,9,0.32,0.290499,-0.029501,"gcta"
1.6,10,0.32,0.379543,0.059543,"gcta"
1.5,1,0.3,0.318458,0.018458,"gcta"
1.5,2,0.3,0.336974,0.036974,"gcta"
1.5,3,0.3,0.2804,-0.0196,"gcta"
1.5,4,0.3,0.280053,-0.019947,"gcta"
1.5,5,0.3,0.239062,-0.060938,"gcta"
1.5,6,0.3,0.283855,-0.016145,"gcta"
1.5,7,0.3,0.304379,0.00437900000000002,"gcta"
1.5,8,0.3,0.302498,0.002498,"gcta"
1.5,9,0.3,0.322623,0.022623,"gcta"
1.5,10,0.3,0.245631,-0.054369,"gcta"
1.4,1,0.28,0.251905,-0.028095,"gcta"
1.4,2,0.28,0.274744,-0.00525600000000004,"gcta"
1.4,3,0.28,0.269142,-0.010858,"gcta"
1.4,4,0.28,0.258729,-0.021271,"gcta"
1.4,5,0.28,0.328723,0.048723,"gcta"
1.4,6,0.28,0.222783,-0.057217,"gcta"
1.4,7,0.28,0.325878,0.045878,"gcta"
1.4,8,0.28,0.33883,0.05883,"gcta"
1.4,9,0.28,0.290813,0.010813,"gcta"
1.4,10,0.28,0.347179,0.067179,"gcta"
1.3,1,0.26,0.325321,0.065321,"gcta"
1.3,2,0.26,0.326223,0.066223,"gcta"
1.3,3,0.26,0.277916,0.017916,"gcta"
1.3,4,0.26,0.259889,-0.000111000000000028,"gcta"
1.3,5,0.26,0.268177,0.00817699999999999,"gcta"
1.3,6,0.26,0.284892,0.024892,"gcta"
1.3,7,0.26,0.253825,-0.00617499999999999,"gcta"
1.3,8,0.26,0.248846,-0.011154,"gcta"
1.3,9,0.26,0.188519,-0.071481,"gcta"
1.3,10,0.26,0.252738,-0.00726199999999999,"gcta"
1.2,1,0.24,0.305297,0.065297,"gcta"
1.2,2,0.24,0.17212,-0.06788,"gcta"
1.2,3,0.24,0.221761,-0.018239,"gcta"
1.2,4,0.24,0.299755,0.059755,"gcta"
1.2,5,0.24,0.267381,0.027381,"gcta"
1.2,6,0.24,0.288301,0.048301,"gcta"
1.2,7,0.24,0.251523,0.011523,"gcta"
1.2,8,0.24,0.231537,-0.008463,"gcta"
1.2,9,0.24,0.284948,0.044948,"gcta"
1.2,10,0.24,0.235839,-0.004161,"gcta"
1.1,1,0.22,0.176719,-0.043281,"gcta"
1.1,2,0.22,0.227242,0.007242,"gcta"
1.1,3,0.22,0.228366,0.00836600000000001,"gcta"
1.1,4,0.22,0.193087,-0.026913,"gcta"
1.1,5,0.22,0.240646,0.020646,"gcta"
1.1,6,0.22,0.277731,0.057731,"gcta"
1.1,7,0.22,0.214717,-0.00528300000000001,"gcta"
1.1,8,0.22,0.309999,0.089999,"gcta"
1.1,9,0.22,0.257916,0.037916,"gcta"
1.1,10,0.22,0.224441,0.004441,"gcta"
1,1,0.2,0.163646,-0.036354,"gcta"
1,2,0.2,0.170276,-0.029724,"gcta"
1,3,0.2,0.189505,-0.010495,"gcta"
1,4,0.2,0.220867,0.020867,"gcta"
1,5,0.2,0.305893,0.105893,"gcta"
1,6,0.2,0.147682,-0.052318,"gcta"
1,7,0.2,0.196727,-0.003273,"gcta"
1,8,0.2,0.174418,-0.025582,"gcta"
1,9,0.2,0.198845,-0.00115500000000002,"gcta"
1,10,0.2,0.243789,0.043789,"gcta"
0.9,1,0.18,0.171121,-0.008879,"gcta"
0.9,2,0.18,0.23855,0.05855,"gcta"
0.9,3,0.18,0.190224,0.010224,"gcta"
0.9,4,0.18,0.109731,-0.070269,"gcta"
0.9,5,0.18,0.173482,-0.006518,"gcta"
0.9,6,0.18,0.174454,-0.005546,"gcta"
0.9,7,0.18,0.110235,-0.069765,"gcta"
0.9,8,0.18,0.179114,-0.000885999999999998,"gcta"
0.9,9,0.18,0.161027,-0.018973,"gcta"
0.9,10,0.18,0.161308,-0.018692,"gcta"
0.8,1,0.16,0.215692,0.055692,"gcta"
0.8,2,0.16,0.181256,0.021256,"gcta"
0.8,3,0.16,0.095378,-0.064622,"gcta"
0.8,4,0.16,0.114416,-0.045584,"gcta"
0.8,5,0.16,0.13219,-0.02781,"gcta"
0.8,6,0.16,0.145976,-0.014024,"gcta"
0.8,7,0.16,0.154415,-0.00558500000000001,"gcta"
0.8,8,0.16,0.199755,0.039755,"gcta"
0.8,9,0.16,0.135669,-0.024331,"gcta"
0.8,10,0.16,0.126205,-0.033795,"gcta"
0.7,1,0.14,0.136624,-0.00337600000000002,"gcta"
0.7,2,0.14,0.196316,0.056316,"gcta"
0.7,3,0.14,0.146146,0.00614599999999998,"gcta"
0.7,4,0.14,0.076386,-0.063614,"gcta"
0.7,5,0.14,0.14356,0.00355999999999998,"gcta"
0.7,6,0.14,0.202301,0.062301,"gcta"
0.7,7,0.14,0.140481,0.000480999999999981,"gcta"
0.7,8,0.14,0.111954,-0.028046,"gcta"
0.7,9,0.14,0.172861,0.032861,"gcta"
0.7,10,0.14,0.143825,0.003825,"gcta"
0.6,1,0.12,0.113826,-0.006174,"gcta"
0.6,2,0.12,0.101211,-0.018789,"gcta"
0.6,3,0.12,0.141682,0.021682,"gcta"
0.6,4,0.12,0.097926,-0.022074,"gcta"
0.6,5,0.12,0.098811,-0.021189,"gcta"
0.6,6,0.12,0.142471,0.022471,"gcta"
0.6,7,0.12,0.150426,0.030426,"gcta"
0.6,8,0.12,0.126941,0.006941,"gcta"
0.6,9,0.12,0.066594,-0.053406,"gcta"
0.6,10,0.12,0.122319,0.002319,"gcta"
0.5,1,0.1,0.095801,-0.00419900000000001,"gcta"
0.5,2,0.1,0.085534,-0.014466,"gcta"
0.5,3,0.1,0.080682,-0.019318,"gcta"
0.5,4,0.1,0.084968,-0.015032,"gcta"
0.5,5,0.1,0.092923,-0.007077,"gcta"
0.5,6,0.1,0.130602,0.030602,"gcta"
0.5,7,0.1,0.104748,0.00474799999999999,"gcta"
0.5,8,0.1,0.118149,0.018149,"gcta"
