"family","sires","mean","mean_error","mean_sigma","lm_intercept","lm_intercept_error","lm_slope","lm_slope_error","lm_sigma","sire_jersey_propn","sire_breed","sire_birth_date","sire_birth_year","sire_region","halfsibs_in_data","halfsibs_total","sire_breeding_window","sire_avg_age_at_col","rounded_ages","children_per_age"
1,218711,1.09817860337683,0.023762620053178,0.185591995569027,1.56709799830121,0.66922535381802,-0.00109472551916979,0.00156136032304266,0.186383333015983,0.0625,"Holstein","2010-08-28",2010,"TARANAKI",61,61,106,428.344262295082,"1","61"
1,218782,1.07223722700184,0.0226876368330759,0.138003507229248,1.66531031266016,1.00930157891012,-0.00133185871384788,0.00226599585707983,0.139275444593077,0,"Holstein","2010-08-15",2010,"SOUTH AUCKLAND",37,38,24,445.297297297297,"1","37"
1,219097,1.0202381387341,0.0281437712789124,0.166500796283353,0.765283042734395,0.551300814576066,0.000600863804456927,0.00129754049196919,0.168458252688689,0,"Holstein","2010-08-30",2010,"SOUTHLAND",35,35,55,424.314285714286,"1","35"
1,219574,0.90904940726938,0.0293849021872219,0.160947737780243,0.322904590126013,0.854364632913658,0.00117999896083083,0.00171892986746141,0.162435386071997,0,"Holstein","2011-07-02",2011,"SOUTH AUCKLAND",30,30,42,496.733333333333,"1","30"
1,219642,1.07397030178518,0.0245052481985341,0.181735784615872,1.13381444736836,0.294220406153932,-0.000128445971007813,0.000629263577974591,0.183370198179781,0.0625,"Holstein","2011-07-12",2011,"NORTHLAND",55,55,160,465.909090909091,"1","55"
1,219710,1.21680009116466,0.0300735778947768,0.199485547961002,1.62169097048121,0.936965980484386,-0.000860970360039051,0.00199134217850865,0.201398713589001,0,"Holstein","2011-07-17",2011,"WELLINGTON",44,44,50,470.272727272727,"1","44"
1,219727,0.91620429029538,0.0235738355343189,0.161614074029951,1.54687790771415,0.684131403158556,-0.00134319648444274,0.00145618175152836,0.161876738504697,0.0625,"Holstein","2011-07-17",2011,"SOUTH AUCKLAND",47,47,63,469.531914893617,"1","47"
1,219875,1.18278253612865,0.0253680835992245,0.162434990951417,1.37623679431284,0.826293559334785,-0.000410837282997591,0.00175394590563316,0.164388716792629,0.0625,"Holstein","2011-07-19",2011,"NORTHLAND",41,41,70,470.878048780488,"1","41"
1,219902,0.973176988899539,0.0320556297499386,0.18414557327275,0.640419989008387,1.69577844159543,0.000719215417632174,0.00366455198255836,0.186975961938724,0.625,"Mix","2011-07-23",2011,"SOUTH AUCKLAND",33,35,22,462.666666666667,"1","33"
1,219924,1.04834628594555,0.0348552742885599,0.203239427658231,1.07186817967657,0.310617742874821,-5.29667121567473e-05,0.000694895251100248,0.206371880986043,1,"Jersey","2011-07-17",2011,"SOUTH AUCKLAND",34,34,138,444.088235294118,"1","34"
1,219955,1.0486710046724,0.0225196492565034,0.156020706723578,1.49606345287126,0.595979103364067,-0.000960499038981357,0.00127857483737106,0.156748877509063,0,"Holstein","2011-07-22",2011,"SOUTH AUCKLAND",48,49,65,465.791666666667,"1","48"
1,219965,1.07773296216257,0.0278608445881873,0.178396449257972,1.05865836488311,0.324823968511419,4.19604296844015e-05,0.000711849309110184,0.180661059555714,0.5625,"Mix","2011-07-19",2011,"SOUTH AUCKLAND",41,41,134,454.585365853659,"1","41"
1,220083,0.938811504385139,0.0243361853829836,0.135498145702601,1.50162489555046,0.309768262803765,-0.00125772888740808,0.000690258744658882,0.130544229412517,0.75,"Jersey","2011-07-22",2011,"SOUTH AUCKLAND",31,31,120,447.483870967742,"1","31"
1,220125,0.978586428245745,0.0363309560606406,0.177984608432091,1.8317205410814,0.996105492821223,-0.00182602503416174,0.00213060193932213,0.179020756059106,1,"Jersey","2011-07-27",2011,"SOUTH AUCKLAND",24,24,58,467.208333333333,"1","24"
1,220155,1.00074079373114,0.0208029765372399,0.184900899921843,0.780277541541367,0.199731889371727,0.000515925022898051,0.000464875144934902,0.184626899758543,0,"Holstein","2011-07-29",2011,"SOUTH AUCKLAND",79,84,160,427.316455696203,"1","79"
1,220156,1.10417580693577,0.0339304661193663,0.225069250159608,2.63395900278996,0.901921646936963,-0.00329743107909587,0.00194276381775189,0.220302867756152,0,"Holstein","2011-07-29",2011,"SOUTH AUCKLAND",44,44,45,463.931818181818,"1","44"
1,220236,1.14347302420603,0.0244757158045628,0.179859044431658,-0.525357536207306,1.69461456493775,0.00360092904428674,0.00365618300461334,0.179909963705603,0.375,"Mix","2011-07-20",2011,"SOUTH AUCKLAND",54,56,20,463.444444444444,"1","54"
1,220267,1.07398571560329,0.0359831358360086,0.193775116754414,0.902086204112125,0.507011417315474,0.000379411358036659,0.00111614612195675,0.196910010636429,0.5625,"Mix","2011-07-28",2011,"SOUTH AUCKLAND",29,31,125,453.068965517241,"1","29"
1,220316,1.07181345423071,0.0276338405593695,0.183302161303867,1.48914096471148,0.473078811318405,-0.000924872089309647,0.00104662755257505,0.183771011111413,0.0625,"Holstein","2011-08-01",2011,"SOUTH AUCKLAND",44,44,111,451.227272727273,"1","44"
1,220321,1.04520759174852,0.0376406622958788,0.202701169913001,1.45087633811983,0.560543019410824,-0.000904188274903395,0.00124651632136846,0.204438373931093,1,"Jersey","2011-08-01",2011,"NORTHLAND",29,30,131,448.655172413793,"1","29"
1,220352,1.15732360267112,0.0381036647108134,0.20162564173,1.19579708330012,1.21217697893876,-8.38920222421816e-05,0.00264181435425128,0.205462490874016,0,"Holstein","2011-08-01",2011,"SOUTH AUCKLAND",28,29,41,458.607142857143,"1","28"
1,220369,0.930186830461276,0.0287731359042826,0.146714781443194,0.832936665360757,0.630305005927414,0.00021162573590672,0.00137011645952138,0.149665777186963,1,"Jersey","2011-07-29",2011,"SOUTH AUCKLAND",26,26,67,459.538461538462,"1","26"
1,220495,0.927176532389517,0.0232563519071075,0.177115099394656,1.09100932662821,0.30503221438591,-0.000369638700192326,0.000686183637765667,0.178228305924346,0.0625,"Holstein","2011-08-03",2011,"SOUTH AUCKLAND",58,58,115,443.224137931034,"1","58"
1,220519,1.00206928080241,0.0421078615260524,0.214708807597004,1.57694413196887,1.78425896745614,-0.0012705496540571,0.00394230979624588,0.218663600140608,1,"Jersey","2011-08-02",2011,"SOUTH AUCKLAND",26,26,31,452.461538461538,"1","26"
1,220523,1.05480474606462,0.0331832940420127,0.199099764252076,0.769976706603723,1.20571760683952,0.000626837597542012,0.00265245972479613,0.201840779429027,1,"Jersey","2011-07-30",2011,"SOUTH AUCKLAND",36,37,42,454.388888888889,"1","36"
1,220566,1.08571206222497,0.02560364922456,0.173652397813155,0.794598554558188,0.332026631125376,0.000676837066094111,0.000769649533512149,0.17409135003767,0.0625,"Holstein","2011-08-01",2011,"SOUTH AUCKLAND",46,47,131,430.108695652174,"1","46"
1,220598,1.04571170996616,0.0237844216687445,0.166490951681211,0.522222432368263,0.735387585178961,0.0011468223097553,0.00161018216497423,0.167352113283507,0,"Holstein","2011-08-03",2011,"BAY OF PLENTY",49,49,65,456.469387755102,"1","49"
1,220655,1.04941814469827,0.0238234801401568,0.150672918069366,1.01661554607717,0.436413995098838,7.22047075084801e-05,0.000959159629644853,0.152631201758437,0.4375,"Mix","2011-08-01",2011,"SOUTH AUCKLAND",40,40,127,454.3,"1","40"
1,220657,1.05187104336557,0.0321158548638902,0.172949171364061,0.402807383446595,0.924163619160148,0.00142608122870294,0.00202926426314804,0.174533812622531,0.9375,"Jersey","2011-08-03",2011,"TARANAKI",29,29,60,455.137931034483,"1","29"
1,220683,1.0541042531687,0.0313843891655383,0.190903786452434,2.35131327639026,1.14909975506282,-0.00282317121694006,0.0024999088669007,0.190177899008452,0,"Holstein","2011-07-28",2011,"SOUTH AUCKLAND",37,37,49,459.486486486487,"1","37"
1,220735,1.05130157374567,0.0353641059060286,0.203151321815987,2.10879325752595,1.78798307685691,-0.00226164780069664,0.00382317951948643,0.205246729528284,0,"Holstein","2011-07-23",2011,"SOUTH AUCKLAND",33,33,33,467.575757575758,"1","33"
1,220737,1.0718362238552,0.0269832941618918,0.176941292649763,1.04690598243623,0.0831648591324253,5.15980160288664e-05,0.000162604402112439,0.178866605868018,0,"Holstein","2011-07-29",2011,"SOUTH AUCKLAND",43,44,1117,483.162790697674,"1 4","42 1"
1,220800,1.09980792193018,0.0372250771134855,0.196976593154969,0.424218777014152,0.551317043467819,0.00147738957026311,0.00120292881436814,0.195147958234075,1,"Jersey","2011-07-23",2011,"SOUTH AUCKLAND",28,28,138,457.285714285714,"1","28"
1,220854,0.914576237909201,0.0421453487889975,0.223012223627529,0.865786764196823,0.10977717030556,9.95993922387411e-05,0.000206403288664699,0.226249586825288,1,"Jersey","2011-08-07",2011,"NELSON/MARLBOROUGH",28,29,1149,489.857142857143,"1 4","27 1"
1,221131,0.933314319643385,0.0364648923672357,0.203027928216727,1.65348835419921,0.995775381094632,-0.00161895540763094,0.00223698318911111,0.204658822294331,1,"Jersey","2011-08-07",2011,"SOUTH AUCKLAND",31,32,71,444.838709677419,"1","31"
1,221216,1.05093442002947,0.0241290495367945,0.146771278414123,3.11568609976076,0.991927902979683,-0.00462556382599042,0.00222156655371402,0.140411138276063,0,"Holstein","2011-08-09",2011,"SOUTH AUCKLAND",37,37,31,446.378378378378,"1","37"
1,221318,1.06648930281507,0.0357040645773174,0.208188683000788,1.0143814992235,0.137795723568069,0.000112095243411158,0.000286033723390745,0.210911086053303,0,"Holstein","2011-08-15",2011,"WELLINGTON",34,34,755,464.852941176471,"1 3","33 1"
1,221554,1.10441227944458,0.0257034289530387,0.174329136857324,0.717150579260299,0.354799083116459,0.000829794960335229,0.000758247683332238,0.173947603074056,0.4375,"Mix","2011-07-21",2011,"SOUTH AUCKLAND",46,46,127,466.695652173913,"1","46"
1,221565,0.872526443409003,0.036400654840468,0.192614160535556,0.0103779872684758,0.921670499859209,0.00193741226098995,0.00206954629872555,0.193056614551567,1,"Jersey","2011-08-14",2011,"SOUTH AUCKLAND",28,28,61,445,"1","28"
1,221623,1.03686719642956,0.0418758657079722,0.213525856393541,1.9789806941872,1.27773706434882,-0.00212482225379065,0.00288020350365976,0.215499163672162,1,"Jersey","2011-08-19",2011,"SOUTH AUCKLAND",26,26,43,443.384615384615,"1","26"
1,221712,1.01940294395223,0.0383084789677606,0.206297472752037,0.992053446734622,0.518065145162455,6.18718635861403e-05,0.0011686744048816,0.210072159815058,0.4375,"Mix","2011-08-09",2011,"SOUTH AUCKLAND",29,29,148,442.034482758621,"1","29"
1,221715,1.21272357635362,0.0227179561757293,0.174499932479468,0.683218029413699,0.96078905406706,0.00121116644450087,0.00219704245005984,0.175556603412616,0.5625,"Mix","2011-08-19",2011,"TARANAKI",59,59,28,437.186440677966,"1","59"
1,221766,0.895922163201251,0.0273249374893941,0.183301253121653,0.575210600375601,0.337804027604925,0.000730402364854206,0.000766803091246832,0.183494624998619,0.4375,"Mix","2011-08-13",2011,"SOUTH AUCKLAND",45,45,122,439.088888888889,"1","45"
1,221910,1.0991012169856,0.0233645387707815,0.166856181397451,1.2030572097243,0.243883898376351,-0.000234248912193435,0.000546985233642334,0.168235645919602,0,"Holstein","2011-08-20",2011,"TARANAKI",51,52,313,443.78431372549,"1 2","50 1"
1,221928,1.00871788303562,0.0288782269550573,0.17565939686367,3.40575336049589,0.982343035535729,-0.00522999838813715,0.00214252185787531,0.164683268538231,0,"Holstein","2011-07-30",2011,"WELLINGTON",37,37,30,458.324324324324,"1","37"
1,221934,0.999247167931684,0.0236880827864368,0.157128965210975,0.557624138596572,0.241248455076726,0.00101543756745114,0.000552170578335221,0.152949891059461,0.4375,"Mix","2011-08-09",2011,"SOUTH AUCKLAND",44,44,127,434.909090909091,"1","44"
1,222009,1.05667087616129,0.0282511868210666,0.20175382870404,0.792214764551099,0.302169262357376,0.000619079302860539,0.000704251431090974,0.202213890026506,0.0625,"Holstein","2011-08-13",2011,"CANTERBURY",51,57,131,427.176470588235,"1","51"
1,222107,1.15935138572018,0.0390678076271285,0.23112826687288,0.827495001566784,0.440802188183754,0.000759198211998748,0.00100441766929276,0.232599241057022,1,"Jersey","2011-08-13",2011,"SOUTH AUCKLAND",35,35,129,437.114285714286,"1","35"
1,222167,0.991288894761368,0.0289016363010332,0.166027260318743,2.09028839155414,0.990779964952761,-0.0022822341825034,0.00205663111335014,0.165430142605888,1,"Jersey","2011-07-05",2011,"SOUTH AUCKLAND",33,33,38,481.545454545455,"1","33"
1,222176,1.1680932473128,0.0205764425811989,0.18518798323079,1.24188880438373,0.142402599830652,-0.000198046521858901,0.000378120973146164,0.186033649616831,0.5625,"Mix","2011-08-26",2011,"SOUTH AUCKLAND",81,88,127,372.617283950617,"1","81"
1,222265,0.965092910443393,0.0206937330041938,0.130878659169302,0.891140239384111,0.11137053410211,0.000143333018818262,0.000212042764129253,0.131799529228974,1,"Jersey","2011-07-10",2011,"SOUTH AUCKLAND",40,41,294,515.95,"1 2","34 6"
1,222269,0.912063033274175,0.0378282272699107,0.189141136349554,0.545139115233236,0.623379663651162,0.000866858623230343,0.00146994596169437,0.191764803147627,1,"Jersey","2011-08-21",2011,"WELLINGTON",25,25,102,423.28,"1","25"
1,222279,1.09013024071188,0.0301436448804713,0.178332208066291,1.4323229288877,0.947613850688891,-0.000750610684767718,0.00207754197086105,0.180657092010643,0.9375,"Jersey","2011-07-30",2011,"SOUTH AUCKLAND",35,35,55,455.885714285714,"1","35"
1,222384,1.02650332268861,0.0270434803613331,0.175261783804285,3.77212264439483,0.745497509370765,-0.00597988028996376,0.00162285450482018,0.15331589178956,0,"Holstein","2011-07-30",2011,"SOUTH AUCKLAND",42,42,49,459.142857142857,"1","42"
1,222477,0.967516101073808,0.0244242900966487,0.179481144199506,2.17673265680506,0.725245568306424,-0.00265179069239309,0.00158957801090812,0.176536218067495,0,"Holstein","2011-08-05",2011,"SOUTH AUCKLAND",54,54,67,456,"1","54"
1,222537,1.02502540189586,0.0234652508921716,0.186249654937268,0.935261865644539,0.0918422439730601,0.000167573496424377,0.000165765637406425,0.186216722760325,0.625,"Mix","2011-08-25",2011,"SOUTH AUCKLAND",63,65,345,535.666666666667,"1 2","38 25"
1,222539,1.01096359672152,0.0291180284571337,0.172264579478968,1.32388818505629,0.485491190897851,-0.000717199960167439,0.00111067173364535,0.173760831373407,0,"Holstein","2011-08-20",2011,"SOUTH AUCKLAND",35,35,121,436.314285714286,"1","35"
1,222578,1.01588577782985,0.0227163163484382,0.178868453796145,0.710472109361344,0.172882537055154,0.000763657341710243,0.000428657642337956,0.175764134946447,0.1875,"Holstein","2011-08-10",2011,"SOUTH AUCKLAND",62,72,122,399.935483870968,"1","62"
1,222624,1.04128358941455,0.025306035326269,0.160049420359385,1.11981369544945,0.232517217734525,-0.000191210387228884,0.000562707260888491,0.161895876159087,0.25,"Holstein","2011-08-22",2011,"NELSON/MARLBOROUGH",40,40,134,410.7,"1","40"
1,222627,0.984156675170158,0.028069983928406,0.161249781164044,1.03581529230051,0.252127622709231,-0.000122519359300094,0.000594141589067998,0.163717691946395,0.9375,"Jersey","2011-08-23",2011,"SOUTH AUCKLAND",33,33,150,421.636363636364,"1","33"
1,222645,1.06038002111777,0.0231433585001082,0.18223098706093,1.07135629550466,0.293941168391856,-2.38656500784664e-05,0.000637097451633388,0.183741154731555,0.0625,"Holstein","2011-07-20",2011,"TARANAKI",62,62,120,459.91935483871,"1","62"
1,222648,0.972917015542414,0.0432316298423988,0.207331613202363,0.486208567262972,0.782613524259243,0.00114848613013514,0.00184383293572316,0.210277106040337,0,"Holstein","2011-08-31",2011,"SOUTHLAND",23,24,130,423.782608695652,"1","23"
1,222668,1.08352420303463,0.0284264203081146,0.170558521848687,0.446396588011707,0.523556425506468,0.00151918096044677,0.00124656311416935,0.169388413827191,0.4375,"Mix","2011-09-01",2011,"SOUTH AUCKLAND",36,37,134,419.388888888889,"1","36"
1,222671,1.00644526886193,0.023909768488313,0.188265705342776,0.948214568765156,0.19927993381821,0.000143050297408668,0.000485963297853226,0.189691179072219,0.625,"Mix","2011-08-02",2011,"SOUTH AUCKLAND",62,69,146,407.064516129032,"1","62"
1,222728,1.07625723383972,0.0265651927254145,0.147908733348274,0.604197219056262,1.4160141038986,0.00110971869707191,0.00332816226538547,0.150149731271559,0.533333333,"Mix","2011-09-02",2011,"SOUTH AUCKLAND",31,31,26,425.387096774194,"1","31"
1,222838,0.928531611095057,0.0282946422300882,0.15753790066771,0.933022933914663,0.283111177318495,-1.07199728524612e-05,0.000672234875695625,0.16023034879579,0.6,"Mix","2011-08-12",2011,"SOUTH AUCKLAND",31,31,118,418.967741935484,"1","31"
1,222862,1.10318083000264,0.0232616848374704,0.186093478699763,1.07930018967999,0.0886498860531358,4.90079196001186e-05,0.000175456265886799,0.187470314455009,1,"Jersey","2011-08-09",2011,"TARANAKI",64,65,420,487.28125,"1 2","55 9"
1,223055,0.996848824463065,0.0274421188316986,0.182030423234181,1.79363247040301,1.14399026034656,-0.00183417811140302,0.0026326729970346,0.183129542920578,0,"Holstein","2011-08-27",2011,"WAIRARAPA",44,44,30,434.409090909091,"1","44"
1,223357,0.936992398281574,0.0273412646728612,0.177191646711352,1.50745296184097,1.08234961553358,-0.00138149937551142,0.00262030314330635,0.178772776106064,0,"Holstein","2011-09-15",2011,"SOUTHLAND",42,43,48,412.928571428571,"1","42"
1,223445,1.02475398435111,0.018650804357292,0.169916914294724,1.00348346912285,0.0640728079611907,3.74806862396333e-05,0.000107959126055658,0.170835509885194,0.0625,"Holstein","2011-09-01",2011,"SOUTH AUCKLAND",83,104,820,567.506024096386,"1 2 3","43 39 1"
1,223450,1.0430815790947,0.0265117622553272,0.173849251160218,0.324581846921211,0.3614066269878,0.00159041946275405,0.00079797104848329,0.168005929019137,0.5,"Mix","2011-08-01",2011,"TARANAKI",43,43,137,451.767441860465,"1","43"
1,223453,1.06774317732882,0.0333411404224048,0.185635613459977,3.51675507846919,0.97809451815657,-0.00560414622686584,0.00223709638370549,0.171192695366394,0,"Holstein","2011-08-26",2011,"CANTERBURY",31,32,65,437,"1","31"
1,223454,1.00920913862816,0.0227043334876934,0.145378668049808,0.929622188972408,0.807760115791372,0.000186930851047537,0.00189646811855208,0.147212364736239,0,"Holstein","2011-09-02",2011,"CANTERBURY",41,41,61,425.756097560976,"1","41"
1,223522,1.17025771157198,0.0247799032048925,0.160592127202554,1.13430310194719,0.125028767242485,7.23086383950031e-05,0.00024634361766506,0.162412316179751,0,"Holstein","2011-08-07",2011,"SOUTH AUCKLAND",42,44,288,497.238095238095,"1 2","35 7"
1,223554,0.965758121660222,0.0291319336553383,0.188796508063468,0.210099916815002,0.887810979486761,0.00181016623529911,0.00212558296144163,0.189432315601134,1,"Jersey","2011-09-07",2011,"TARANAKI",42,43,44,417.452380952381,"1","42"
1,223959,1.20981887990559,0.0236893839748665,0.164124866577907,2.16732259390625,0.368527146807466,-0.00206053253853538,0.000791603935375627,0.154884167809371,0,"Holstein","2012-07-09",2012,"TARANAKI",48,48,162,464.6875,"1","48"
1,224012,1.19571473290902,0.0275970219434539,0.23578905884448,0.845646685625886,0.269452138368231,0.000768570449674254,0.000588498490996121,0.234642118993221,0.625,"Mix","2012-07-13",2012,"TARANAKI",73,74,121,455.479452054795,"1","73"
1,224023,1.07965133218442,0.0257469634194031,0.209169319621988,1.64555438403436,0.653136248847121,-0.00118962929742949,0.00137193774165073,0.209569673293758,0,"Holstein","2012-07-11",2012,"SOUTH AUCKLAND",66,66,108,475.69696969697,"1","66"
1,224139,0.948431343590206,0.0212132353787155,0.162941952727757,-0.341622592814842,2.0908244307969,0.00269828354537358,0.00437295177039604,0.163818841397801,0.1875,"Holstein","2012-07-04",2012,"SOUTH AUCKLAND",59,61,10,478.101694915254,"1","59"
1,224207,1.1158949091798,0.0200023526210173,0.167351688746443,1.6603408696536,0.737835578006693,-0.00113207239664834,0.00153362192286969,0.167906338410451,0.125,"Holstein","2012-07-05",2012,"BAY OF PLENTY",70,70,44,480.928571428571,"1","70"
1,224262,1.17009130917266,0.0317699896467115,0.226883107237538,1.10879746462231,0.951093264057395,0.000130564951635952,0.00202481568842112,0.229176824703387,1,"Jersey","2012-07-17",2012,"SOUTH AUCKLAND",51,52,48,469.450980392157,"1","51"
1,224366,1.15412383703238,0.0248601655422218,0.194164099869124,0.658334911656389,0.839149798865137,0.00103942550343468,0.00175850369149743,0.195225462101717,0,"Holstein","2012-07-14",2012,"SOUTH AUCKLAND",61,62,36,476.983606557377,"1","61"
1,224467,1.04812712716008,0.023111298627308,0.177521253178868,1.15470864644529,0.14568183582,-0.00022627958394485,0.000305344412564709,0.178215223924229,0,"Holstein","2012-07-21",2012,"BAY OF PLENTY",59,59,475,471.016949152542,"1 2","57 2"
1,224484,1.04822554333679,0.0282460519779253,0.1894802769559,1.60433971113976,1.1453643123057,-0.00119269552717251,0.00245569733642461,0.191147291045244,0.5625,"Mix","2012-07-25",2012,"SOUTH AUCKLAND",45,45,37,466.266666666667,"1","45"
1,224544,1.05130631076493,0.0357442940054431,0.199015806338025,1.52214783499319,0.730084270371583,-0.00101010984436513,0.00156435520160233,0.200978453858549,0.5625,"Mix","2012-07-21",2012,"SOUTH AUCKLAND",31,31,141,466.129032258065,"1","31"
1,224585,1.18802799938611,0.0291066459936116,0.20581506759679,1.7635622855562,0.418170631262034,-0.00125898911967907,0.000912575582001957,0.203943839878516,0.4375,"Mix","2012-07-25",2012,"SOUTH AUCKLAND",50,50,131,457.14,"1","50"
1,224592,1.0359675664352,0.0258684011945967,0.184737335692045,2.3683967752996,0.96331730527204,-0.00288563801656478,0.00208551462596441,0.183070725085307,0,"Holstein","2012-07-26",2012,"SOUTH AUCKLAND",51,51,43,461.745098039216,"1","51"
1,224594,0.992346749587715,0.0223113418099261,0.178490734479409,0.734775889401002,0.261561336836269,0.000584723859674718,0.000591617849282258,0.178523565662041,0,"Holstein","2012-07-26",2012,"SOUTH AUCKLAND",64,65,132,440.5,"1","64"
1,224737,1.06941364190276,0.0321416713714819,0.203281778677021,1.22660052185431,0.261478322803256,-0.000339331599010301,0.00056012194313854,0.204951806873252,0,"Holstein","2012-07-28",2012,"BAY OF PLENTY",40,40,432,463.225,"1 2","39 1"
1,224815,1.16940779171869,0.0277614541412875,0.196303124789038,1.0620790822396,0.127028732453637,0.000215580101793852,0.000248949722861778,0.196806056749952,0,"Holstein","2012-07-31",2012,"NORTHLAND",50,51,421,497.86,"1 2","41 9"
1,224830,0.943127802846865,0.021156348920121,0.146575484929218,0.680110763372118,0.568412465782744,0.000557018217286029,0.00120293720516691,0.147816033410654,1,"Jersey","2012-07-26",2012,"NORTHLAND",48,48,68,472.1875,"1","48"
1,224850,0.984254874001696,0.0132878197470998,0.138091073542763,0.996556587965648,0.0964248375744959,-2.27637774673909e-05,0.000176711697937942,0.138730058829636,0.6875,"Mix","2012-07-31",2012,"SOUTH AUCKLAND",108,114,216,540.407407407407,"1 2","50 58"
1,224911,1.12509904091323,0.0263256718836924,0.205610070297633,-0.108679300059366,1.35469980095047,0.0026874903156452,0.00295032990665179,0.205902384124848,0,"Holstein","2012-07-30",2012,"WAIRARAPA",61,61,28,459.081967213115,"1","61"
1,225018,0.963962185655421,0.0283705643082382,0.196557035285075,1.38477211567233,0.906885433554956,-0.000922533758429405,0.00198715839736051,0.198218220077162,1,"Jersey","2012-08-01",2012,"SOUTH AUCKLAND",48,48,35,456.145833333333,"1","48"
1,225047,1.00547958159363,0.0241007557778445,0.161672784685144,-0.302746740671012,0.90144745651112,0.00294100936713338,0.00202582760761053,0.159675544121948,0.4375,"Mix","2012-08-02",2012,"SOUTH AUCKLAND",45,45,29,444.822222222222,"1","45"
1,225121,1.01816671208587,0.0155365694741543,0.165155998939942,0.984268488708272,0.0560955636316638,7.06577739553692e-05,0.000112326609252743,0.16560337037876,0.4375,"Mix","2012-08-03",2012,"SOUTH AUCKLAND",113,125,352,479.752212389381,"1 2","86 27"
1,225124,1.00739940904915,0.0200692312636628,0.160553850109303,0.780660638774729,0.241360245325411,0.000522816014467615,0.000554599642010577,0.160695904230241,0.5625,"Mix","2012-08-04",2012,"SOUTH AUCKLAND",64,66,113,433.6875,"1","64"
1,225184,1.10499583060668,0.0292661626904172,0.213060880423798,0.693399757780836,1.08541007243208,0.000908335770310208,0.00239446487550131,0.214836687128136,0,"Holstein","2012-08-04",2012,"SOUTH AUCKLAND",53,53,42,453.132075471698,"1","53"
1,225187,1.12591457938593,0.0241028215297868,0.214230563762605,0.996447571680928,0.129987428049461,0.000281001527795346,0.000277240242722313,0.214193058793411,0,"Holstein","2012-08-04",2012,"SOUTH AUCKLAND",79,80,472,460.73417721519,"1 2","75 4"
1,225369,1.17938084474532,0.0300975053238233,0.201900203571692,1.83626688532506,1.01992946224474,-0.00145830645417306,0.00226327422564152,0.203255522888424,0.9375,"Jersey","2012-08-03",2012,"SOUTH AUCKLAND",45,45,45,450.444444444444,"1","45"
1,225469,1.06641339183641,0.0251710872689328,0.183248281350501,0.535741404343035,0.327027279457838,0.0012203061149405,0.000749852937583187,0.180411056771792,0.5,"Mix","2012-08-08",2012,"WELLINGTON",53,53,94,434.867924528302,"1","53"
1,225474,1.09522074984571,0.026123987745626,0.204034866823665,0.951868261215115,0.20017732944089,0.000302797943365988,0.000419181568726977,0.204852843808414,0.5625,"Mix","2012-08-02",2012,"SOUTH AUCKLAND",61,62,403,473.426229508197,"1 2","59 2"
1,225651,1.04066558896414,0.0267294818476736,0.192749034736742,0.0176484088310736,0.706299070896389,0.00228038809014572,0.00157329380001392,0.190701820370076,1,"Jersey","2012-08-11",2012,"SOUTH AUCKLAND",52,52,45,448.615384615385,"1","52"
1,225751,1.09242845025563,0.0318274265394337,0.218197843173995,0.27371758340131,0.892206009865511,0.0018405917316633,0.00200453943253315,0.218570889311987,0.375,"Mix","2012-08-11",2012,"SOUTH AUCKLAND",47,47,124,444.808510638298,"1","47"
1,225770,1.04793679400327,0.0200353720859239,0.187948449971488,1.14816645228635,0.216567698790069,-0.000244435481900863,0.000525869689088667,0.188801000486199,0.533333333,"Mix","2012-08-08",2012,"SOUTH AUCKLAND",88,93,116,410.045454545455,"1","88"
1,225772,1.17551528951108,0.0227365429647098,0.165524531285435,1.16341776523991,0.1453394264571,2.66288224259442e-05,0.000315902125749441,0.167127800878982,0,"Holstein","2012-08-09",2012,"BAY OF PLENTY",53,56,432,454.301886792453,"1 2","51 2"
1,225820,1.08644574607281,0.0315351944988411,0.213882095173177,1.3459979650166,0.313145835238865,-0.000617310484019158,0.000740963644848513,0.2146128168274,0.625,"Mix","2012-08-12",2012,"SOUTH AUCKLAND",46,48,134,420.45652173913,"1","46"
1,225874,1.10064314715284,0.0245146171497058,0.153093735031416,1.04861998377009,0.291295304345491,0.000120595778169716,0.000672798384152173,0.155081458906964,0,"Holstein","2012-08-11",2012,"SOUTH AUCKLAND",39,39,107,431.384615384615,"1","39"
1,225878,0.947555946394234,0.0264308377170768,0.181200694187531,0.836109963531428,0.731387451475644,0.000251148887349053,0.00164711687001225,0.183155664493044,0,"Holstein","2012-08-10",2012,"SOUTH AUCKLAND",47,47,73,443.744680851064,"1","47"
1,225886,1.1567899491266,0.025016110057627,0.185524437562392,0.884307618041733,0.292172113697324,0.000631490317279095,0.00067463001783594,0.185737474008351,1,"Jersey","2012-08-14",2012,"SOUTH CANTERBURY",55,55,135,431.490909090909,"1","55"
1,225907,1.17487780155939,0.0284406466746276,0.210921480840396,1.13401148701658,0.173166872302946,8.7518390306621e-05,0.000365724320350842,0.212787083055228,0.0625,"Holstein","2012-08-14",2012,"SOUTH AUCKLAND",55,56,378,466.945454545455,"1 2","52 3"
1,226058,0.956812283172457,0.0224247551043789,0.163254681400083,0.805229864626815,0.115033925629813,0.000318602005985051,0.000237215634330317,0.162007212961915,0,"Holstein","2012-08-16",2012,"WEST COAST",53,54,427,475.77358490566,"1 2","49 4"
