"","(Intercept)","as.Date(sire_birth_date)","kept_markers_adjusted","sire_age_at_collection","I(sire_age_at_collection^2)","sire_breeding_window","sire_jersey_propn","as.Date(sire_birth_date):kept_markers_adjusted","as.Date(sire_birth_date):sire_age_at_collection","as.Date(sire_birth_date):sire_breeding_window","as.Date(sire_birth_date):sire_jersey_propn","kept_markers_adjusted:sire_age_at_collection","kept_markers_adjusted:sire_breeding_window","kept_markers_adjusted:sire_jersey_propn","sire_age_at_collection:sire_breeding_window","sire_age_at_collection:sire_jersey_propn","sire_breeding_window:sire_jersey_propn","df","logLik","AICc","delta","weight"
"20472",0.975512770019365,5.71687693491748e-06,8.07939612450999e-05,3.79546597189992e-06,NA,7.37325624797485e-05,-0.230534252983862,-5.70689405163228e-09,4.02133312096056e-10,-6.55465643823961e-09,1.16686562050912e-05,-5.23621981611585e-10,5.43879375152454e-08,NA,NA,1.55980180081517e-05,NA,17,26440.6862415494,-52847.3659428206,239.635616790467,9.07499953311438e-53
"27896",0.933282768551681,8.60001535667259e-06,0.000153097389855085,1.68261799617727e-05,NA,-9.78591912543924e-06,-0.0693509431140457,-1.05296566663163e-08,-3.21603006676007e-10,NA,NA,-3.14274936313009e-09,5.1007968016538e-08,NA,-3.84105290686065e-10,1.02235733239651e-05,NA,16,26439.6611601663,-52847.316506814,239.685052797031,8.85343328343869e-53
"50944",0.977345705987542,5.23417229365576e-06,0.000118139522921458,4.08129848164628e-05,-4.45058386354029e-09,3.39383418952018e-06,-0.233753131947655,-8.50801734426278e-09,-2.54109580595629e-09,NA,1.19764346759402e-05,5.18550204295251e-08,NA,NA,NA,1.58911527872981e-05,-1.51313087235965e-06,17,26440.6546385653,-52847.3027368523,239.698822758721,8.79268692359535e-53
"28480",0.982616898348119,5.06954866404149e-06,-5.3683007886472e-06,1.6656532959521e-05,-2.55306334095228e-09,7.39192061668927e-05,-0.232118885157977,NA,NA,-6.60919929654475e-09,1.17976641207339e-05,4.23704035950044e-09,5.61875734790175e-08,NA,-6.56569035099473e-10,1.51149666101875e-05,NA,17,26440.6504098255,-52847.2942793727,239.707280238363,8.75558344404003e-53
"45504",0.888508615412449,1.10992507435136e-05,1.30361644357794e-05,3.62232312273907e-05,-3.37232566876759e-09,8.39911558640676e-05,-0.0797681652584095,NA,-6.26312170952095e-10,-6.11563017777943e-09,NA,NA,NA,7.36020684837221e-05,-1.04641842776647e-09,NA,-5.10903354189543e-06,16,26439.6190648686,-52847.2323162186,239.769243392504,8.48848065826476e-53
"62784",0.916267464975735,1.03882914324735e-05,-3.58703026863397e-05,2.67295934100049e-06,-2.3499346040864e-09,9.342274212019e-05,-0.0855570291832765,NA,NA,-6.63099098160351e-09,NA,5.90728885221041e-08,NA,7.17321682480902e-05,-7.55330774886509e-10,1.27139596350364e-05,-1.14410419953048e-05,17,26440.6137415712,-52847.2209428641,239.780616746924,8.44034640046473e-53
"65336",0.979666715090634,5.85359994068044e-06,-3.15037288746821e-05,1.25938414588332e-05,NA,7.94157659485769e-05,-0.233388993043582,NA,NA,-6.90061985996342e-09,1.07300657327008e-05,3.95417650388797e-09,5.87948203287155e-08,6.66043069492009e-05,-2.31547735714755e-09,1.42928478984129e-05,-2.12972654099587e-06,18,26441.4060167733,-52846.8047237458,240.196835865296,6.85455771784206e-53
"26880",0.897044418438238,1.10357220625466e-05,0.000161617877460281,4.98671742279499e-05,-5.12822175100008e-09,-1.20287226751664e-05,-0.0692044400429967,-1.12098889523445e-08,-2.16330147223555e-09,NA,NA,NA,4.90949453384462e-08,NA,2.28539825387184e-09,9.84904297238379e-06,NA,16,26439.3990446074,-52846.7922756963,240.209283914788,6.8120272735479e-53
"36096",0.878540335716398,1.18201914086734e-05,0.000193750308889419,6.1700736052644e-05,-4.94640037830976e-09,-1.10749506260733e-05,-0.0614805101663997,-1.30949119235073e-08,-2.25471041008933e-09,NA,NA,-1.05478151680571e-08,5.34769548020592e-08,NA,NA,NA,-1.89206068220947e-06,16,26439.31264876,-52846.6194840014,240.38207560969,6.24820310425304e-53
"63680",0.949601097235679,7.86540620383562e-06,-3.35279921540776e-05,4.76220651724034e-05,-4.94648628469495e-09,-1.15510386617087e-05,-0.0861121907223555,NA,-2.06298717094775e-09,NA,NA,NA,5.95129865971926e-08,7.7744923810161e-05,2.28637531085198e-09,1.06116803916613e-05,-8.24637560444263e-06,17,26440.3081556878,-52846.6097710973,240.391788513771,6.21793256873594e-53
"54720",0.898793211311164,1.1654709482545e-05,-3.77176263166311e-05,2.26886131665232e-05,-3.6710096881342e-09,8.4871958871247e-05,-0.0854870664860194,NA,-1.41593110332344e-09,-6.03169798640693e-09,NA,6.15913590546486e-08,NA,7.17974338091121e-05,NA,1.24344151261996e-05,-1.12662649745122e-05,17,26440.3065554737,-52846.606570669,240.394988942033,6.20799050201303e-53
"16192",0.953335989403235,7.24589481671764e-06,-2.94190324257713e-05,3.03472449003498e-05,-2.55436398291355e-09,7.75730768901051e-05,-0.191647346754397,NA,NA,-7.04235298892907e-09,8.08843967174209e-06,-1.12625312317676e-08,6.74836229522506e-08,7.61296573404751e-05,-2.44732327171232e-09,NA,NA,17,26440.298693646,-52846.5908470137,240.410712597368,6.15937570151618e-53
"59008",1.02750658086682,1.67132150525487e-06,0.0001441009134073,1.40685183700231e-06,-2.99972134813023e-09,2.31181955914886e-06,-0.233846282820293,-9.98073699290792e-09,NA,NA,1.19657325414986e-05,4.4888562954861e-08,NA,NA,2.09407107728224e-09,1.70485943136672e-05,-1.66400428906673e-06,17,26440.2960188988,-52846.5854975193,240.416062091783,6.14292294185409e-53
"38848",0.945157301211822,7.94558170284869e-06,-3.16078575909781e-05,4.19525304237366e-05,-4.65225753839716e-09,7.16450383578857e-05,-0.200623527353052,NA,-2.18737989634961e-09,-5.4556610023297e-09,8.81838084144584e-06,5.63133284397605e-08,NA,6.85391697467964e-05,NA,NA,3.72192426288366e-06,17,26440.2534395879,-52846.5003388974,240.501220713639,5.88685186770306e-53
"23936",0.885654713743804,1.24704399649141e-05,6.9457410765463e-05,2.22658950070049e-05,-2.93384576380377e-09,7.36206626274179e-05,-0.088532678751292,-6.88680521722437e-09,NA,-6.74121687995187e-09,NA,-7.83946888298508e-09,6.12952406844909e-08,7.60102990852532e-05,NA,9.04187158309076e-06,NA,17,26440.2446668044,-52846.4827933305,240.518766280555,5.83543366118343e-53
"46912",0.965981839587351,6.37509106199077e-06,-2.90806010363496e-05,1.23630956421537e-05,-2.31986610718238e-09,8.78035163747812e-05,-0.197603028406249,NA,NA,-6.54841412847332e-09,8.60012865089657e-06,5.26854996979633e-08,NA,6.87992360740401e-05,-2.26683788699317e-09,NA,3.36932998042398e-06,17,26440.2218189225,-52846.4370975667,240.564462044393,5.70361795105249e-53
"20416",0.970794706159606,5.93451600996749e-06,-6.75872443116344e-06,3.06278445727779e-05,-3.53777811621876e-09,6.79131087064215e-05,-0.233069702780971,NA,-1.03487284456287e-09,-6.15333392919643e-09,1.18711751496356e-05,7.83554024000606e-09,5.4325145390038e-08,NA,NA,1.50373000894252e-05,NA,17,26440.1632615747,-52846.319982871,240.681576740026,5.37921984762705e-53
"41920",0.942013320435001,6.68948128391264e-06,4.08168401759803e-05,4.15549250877748e-05,-3.68711709871752e-09,7.56641420886506e-05,-0.194880727356103,NA,-9.76086853872174e-10,-5.72971093085588e-09,9.70068112324945e-06,NA,NA,NA,-1.01246791196673e-09,NA,3.75363016842812e-06,16,26439.1540131747,-52846.3022128308,240.699346780275,5.33163707101937e-53
"38904",0.942944879493725,8.18704817009703e-06,0.000112431242063175,7.47585608883367e-06,NA,7.93308068266683e-05,-0.194205385101642,-9.3269463444864e-09,-2.86377863692967e-10,-5.99214300853253e-09,8.41277104782018e-06,4.29638904984301e-08,NA,6.55195721614043e-05,NA,NA,3.92991503763504e-06,17,26440.0545250732,-52846.102509868,240.899049743035,4.82498126759367e-53
"27520",0.956653019463448,6.80315987955091e-06,9.01495579060248e-05,1.81553348263265e-05,-2.63149037110431e-09,7.45228191056903e-05,-0.229278519928653,-6.3789240593242e-09,NA,-6.61296807554456e-09,1.16038384495571e-05,NA,5.3872445551034e-08,NA,-6.49331616036966e-10,1.49181754220949e-05,NA,17,26439.9867696518,-52845.9669990252,241.034560585831,4.50889192770033e-53
"26104",0.849931423368896,1.44680982408194e-05,0.000219014528648888,2.66069841542654e-06,NA,9.14615004783425e-05,-0.0700233404295643,-1.51078716060323e-08,1.1474486092799e-10,-6.71159103791911e-09,NA,4.17442525073319e-08,NA,NA,-2.28066921830823e-09,1.08335863633376e-05,NA,16,26438.9658176636,-52845.9258218087,241.075737802392,4.41700923209887e-53
"44160",0.918362186352092,8.96822301051417e-06,0.000214015863703826,2.97311854082768e-05,-3.29853976638565e-09,-1.20563625267684e-05,-0.0615030042515859,-1.41990438045074e-08,NA,NA,NA,-1.98633096230726e-08,5.68881689038326e-08,NA,3.97382307592608e-10,NA,-1.56752894096075e-06,16,26438.9379685419,-52845.8701235652,241.131436045878,4.29569647165034e-53
"63736",0.96355370177985,7.02913284874319e-06,3.92788568066927e-05,1.58202819383247e-05,NA,-7.67729410522298e-06,-0.0862132633487686,-4.8650158856149e-09,-3.45210299842202e-10,NA,NA,NA,5.51854758329671e-08,7.56052729397384e-05,-3.53374286806835e-10,1.1084077712075e-05,-8.35816475321543e-06,17,26439.9328812682,-52845.8592222582,241.142337352918,4.2723458145394e-53
"56192",0.975232473988388,6.03455262559143e-06,5.14705640278994e-06,1.75031278219418e-05,-2.77553509747995e-09,7.33467307892529e-05,-0.232491086733686,-2.34737649767104e-09,NA,-6.5897665009423e-09,1.068342630478e-05,NA,5.87736219071604e-08,6.5515812412294e-05,NA,1.4398093424831e-05,-2.1330890762095e-06,18,26440.9286565442,-52845.8500032874,241.151556323639,4.25269781741856e-53
"10176",0.934535993137228,8.09366446550831e-06,-5.0335351132244e-06,4.17460666523955e-05,-4.22327112275606e-09,7.77048388371119e-05,-0.184034425633881,NA,-2.03681161143226e-09,-5.7495256572828e-09,8.9795268775609e-06,5.48053874599476e-08,NA,NA,-1.34654279736242e-09,NA,NA,16,26438.9236389032,-52845.8414642879,241.160095323205,4.23457963033106e-53
"32120",0.88397814162287,1.26891819285509e-05,4.98019083704441e-05,1.78277947513302e-05,NA,8.07124372735188e-05,-0.0886148004115988,-5.66780422335343e-09,NA,-7.10390178279583e-09,NA,-4.59497425992762e-09,6.09622063763783e-08,7.66825177864097e-05,-2.68205712526668e-09,8.82833270802892e-06,NA,17,26439.8885753634,-52845.7706104485,241.230949162556,4.08718775323119e-53
"1",1.03433672278785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,26427.8654931377,-52845.7303451539,241.271214457178,4.00572462943089e-53
"58240",0.871070239002415,1.20425201944478e-05,0.000425873512728189,1.89615572865637e-05,-2.98441872713969e-09,8.31717298717448e-05,-0.217780251062299,-2.72248470111361e-08,NA,-6.14645393511401e-09,1.08785472374817e-05,NA,NA,NA,-6.04078233505633e-11,1.48962329634237e-05,-2.93782493429127e-06,17,26439.7269621431,-52845.4473840078,241.554175603225,3.47725754848908e-53
"8128",0.944584403135962,7.96464135092849e-06,-3.08017516921832e-05,4.77375734050961e-05,-4.32045610115151e-09,6.50024485959654e-05,-0.192734220272924,NA,-1.40909905868289e-09,-6.16224648822288e-09,8.17730630659314e-06,-6.74566834772471e-09,6.47657644846156e-08,7.58016724295095e-05,NA,NA,NA,17,26439.713064265,-52845.4195882516,241.581971359425,3.42926531454415e-53
"64376",0.972028920246247,6.34072316449792e-06,-4.34819402215946e-06,1.37712823146361e-05,NA,7.91868565109219e-05,-0.232485009756791,-1.7288039478386e-09,NA,-6.90734309630255e-09,1.06805949056848e-05,NA,5.98752115518163e-08,6.6041537482264e-05,-2.33124216487507e-09,1.41556288146265e-05,-2.07531255035321e-06,18,26440.5861926559,-52845.165075511,241.83648410008,3.01949522656968e-53
"59072",1.01614764374399,2.79331627023922e-06,-1.02731416403409e-05,3.91374965603472e-05,-5.39258813476741e-09,1.40017451499825e-06,-0.238933104408501,NA,-2.87106902200887e-09,NA,1.2308414063004e-05,6.14791841310951e-08,NA,NA,2.9368463458268e-09,1.68955503366808e-05,-1.64925745528976e-06,17,26439.5167446972,-52845.0269491161,241.974610494952,2.81799735949164e-53
"62904",0.91419268959582,1.06463489370848e-05,-3.67005975471121e-05,-1.30846338388344e-06,NA,9.68756731351216e-05,-0.0855985172994184,NA,-4.52603011138752e-11,-6.79093914315327e-09,NA,6.02872776402524e-08,NA,7.18815054434093e-05,-2.20757420083977e-09,1.2686490731936e-05,-1.14008991707492e-05,17,26439.5073151269,-52845.0080899755,241.993469635527,2.79154974610456e-53
"28600",0.984971874752447,5.00108436297226e-06,-5.65772395439252e-06,7.88835364488511e-06,NA,7.9283307511328e-05,-0.231947050655128,NA,3.06174088874011e-10,-6.90487887212401e-09,1.17829553636245e-05,4.90684605700114e-09,5.60372193847144e-08,NA,-2.20709377477651e-09,1.51571524577273e-05,NA,17,26439.4631018438,-52844.9196634092,242.081896201853,2.67081487642108e-53
"19456",0.944269043633736,7.67776584964636e-06,9.35567543368176e-05,3.20284418197592e-05,-3.57216432117541e-09,6.8422851640402e-05,-0.229864091285228,-6.61271935792805e-09,-9.56639568015105e-10,-6.19045788237389e-09,1.16546267835028e-05,NA,5.39970244260838e-08,NA,NA,1.47530407376625e-05,NA,17,26439.4531061543,-52844.8996720303,242.101887580764,2.6442512225134e-53
"8184",0.9593228158675,7.00842767566456e-06,4.15155325369534e-05,1.51035220970098e-05,NA,7.01229561174367e-05,-0.188367423628273,-4.62731328297018e-09,3.16770122962587e-10,-6.51414934453825e-09,7.93468385656167e-06,-1.5232082368254e-08,6.55043423431459e-08,7.45537710275929e-05,NA,NA,NA,17,26439.4376413216,-52844.8687423649,242.132817246136,2.60367289701081e-53
"15232",0.944846013475636,7.89093490868182e-06,5.47154372247562e-06,2.72737094475946e-05,-2.51385024221622e-09,7.98571024346842e-05,-0.190098867489018,-2.61443959941895e-09,NA,-7.03033203890055e-09,8.00633632442621e-06,NA,5.85161776690907e-08,7.46067870746615e-05,-2.50385489117411e-09,NA,NA,17,26439.4124374925,-52844.8183347066,242.183224904446,2.5388704355756e-53
"13568",0.887049881118789,1.19693566880494e-05,0.000142695470118976,5.54631166923817e-05,-5.63645625573051e-09,1.4463769851323e-06,-0.080788384977747,-1.17301834576175e-08,-2.95986925679281e-09,NA,NA,4.43185055691294e-08,NA,7.168838886309e-05,1.43298330561357e-09,NA,NA,16,26438.3630130682,-52844.7202126178,242.281346993273,2.41731695130377e-53
"57272",0.997728873132634,4.70733815003639e-06,-3.05356926496153e-05,3.40382829555394e-06,NA,7.43946145555639e-05,-0.234351047301132,NA,3.77086453540892e-10,-6.62675329108854e-09,1.07771840651654e-05,2.71419891045258e-09,5.87924770838099e-08,6.63990849068493e-05,NA,1.50099792847171e-05,-2.15992590897133e-06,18,26440.3478702052,-52844.6884306095,242.313129001537,2.3792069626071e-53
"47032",0.95868766773067,7.02865189854022e-06,-3.05530015009372e-05,1.35067956872352e-05,NA,8.94372896841186e-05,-0.198420300208906,NA,-4.59535529202208e-10,-6.56846230942031e-09,8.65573747564833e-06,5.48433014239974e-08,NA,6.88870161275048e-05,-3.72427610634864e-09,NA,3.44913103489321e-06,17,26439.1937482327,-52844.3809561871,242.620603423929,2.04016362295831e-53
"50176",0.858689103601866,1.28937004946303e-05,0.000429826339503601,3.05623365473358e-05,-3.61135001551774e-09,7.95575582008409e-05,-0.218225667484304,-2.74920071125321e-08,-7.609481295791e-10,-5.88359879869992e-09,1.09194726953324e-05,NA,NA,NA,NA,1.46305244794745e-05,-2.8001608444675e-06,17,26439.1458038766,-52844.2850674749,242.716492136191,1.94465708544209e-53
"16312",0.954440293828514,7.27163595371507e-06,-2.99032206500315e-05,2.27223529630308e-05,NA,8.25734841018935e-05,-0.191473106420444,NA,2.11760182058312e-10,-7.30569948477246e-09,8.07300524830675e-06,-1.02286180524957e-08,6.71611351374504e-08,7.62610321984622e-05,-4.00915211429845e-09,NA,NA,17,26439.096238944,-52844.1859376098,242.81562200129,1.85062000964525e-53
"10",0.953647435514379,5.7379890035515e-06,NA,NA,4.94113209068116e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26429.0000684192,-52843.9989400527,243.002619558407,1.68543205724885e-53
"59128",1.0215425277362,2.31660129420403e-06,0.000109989962426661,5.17403385191877e-06,NA,4.14768311900089e-06,-0.235355572299239,-7.85797824367937e-09,-8.17825530833030e-10,NA,1.20747200196873e-05,5.04312734214759e-08,NA,NA,1.35056177770466e-10,1.69621003652911e-05,-1.49435143212327e-06,17,26438.9643252231,-52843.922110168,243.079449443067,1.62191411203833e-53
"7168",0.932160715586834,8.84813308445759e-06,1.17987396953656e-05,4.77171315459251e-05,-4.41215525136846e-09,6.60071938730389e-05,-0.191361021843498,-3.02254425574551e-09,-1.52865057702584e-09,-6.10856923425897e-09,8.10933022102914e-06,NA,5.83055163975607e-08,7.42143823306544e-05,NA,NA,NA,17,26438.8819174607,-52843.7572946431,243.244264967929,1.49361482663326e-53
"38656",0.951560918371478,7.19166365603052e-06,0.000101592872604032,5.77798877436225e-05,-5.3098898747138e-09,7.42793072283727e-07,-0.202740422717268,-8.74492072586098e-09,-3.06033919367186e-09,NA,9.06315984232512e-06,4.69527991126288e-08,NA,6.42732293147012e-05,NA,NA,4.85420684731908e-06,17,26438.8476614651,-52843.688782652,243.312776959116,1.44331600049478e-53
"32064",0.907936128725102,1.09946234398782e-05,-3.57344218567095e-05,2.1421570330546e-05,-2.55313587513317e-09,7.61941491099961e-05,-0.0893656402210766,NA,NA,-6.91184099240775e-09,NA,-1.36508836811591e-09,6.30022154864516e-08,7.90180768850803e-05,-1.08287601355699e-09,8.93691424349881e-06,NA,17,26438.8102821042,-52843.6140239301,243.387535680951,1.39036163651831e-53
"9984",0.928233794822204,8.28921827060804e-06,0.000193364826427878,6.01535060456526e-05,-5.8430086024637e-09,1.55023036846777e-06,-0.182214375595116,-1.31574919652364e-08,-3.15399622155658e-09,NA,8.89022682923037e-06,4.01533814884751e-08,NA,NA,1.20764280762418e-09,NA,NA,16,26437.7898538581,-52843.5738941977,243.427665413408,1.36274223271579e-53
"24056",0.905165787230127,1.13291682692584e-05,5.49839882430924e-05,5.37878203161291e-06,NA,7.57992736717852e-05,-0.0889847914277545,-5.91818629215689e-09,5.98949398184629e-10,-6.86387405209011e-09,NA,-6.98409825815029e-09,6.12717717079629e-08,7.64271735965561e-05,NA,9.6430232293407e-06,NA,17,26438.7813561881,-52843.556172098,243.445387513071,1.35072024824793e-53
"29440",0.917570214702466,8.98751615996291e-06,0.000384911113893332,4.58388270124138e-05,-5.21669957617373e-09,5.01103352989445e-07,-0.23168569829976,-2.55531638439693e-08,-1.98855053019521e-09,NA,1.10383382074848e-05,NA,NA,4.75133299843714e-05,2.9308189639339e-09,1.38832651887056e-05,NA,17,26438.768424712,-52843.5303091457,243.471250465336,1.33336589215355e-53
"12800",0.780676395922729,1.87270780290888e-05,0.000415856889312363,4.12541179213636e-05,-3.80341348175258e-09,8.2548935257932e-05,-0.0788055373233241,-2.82184928150564e-08,-9.29790554629513e-10,-6.15682384386262e-09,NA,NA,NA,6.36330137268108e-05,-1.10090061947902e-09,NA,NA,16,26437.759557237,-52843.5133009555,243.488258655612,1.32207489963675e-53
"27640",0.961954643643401,6.52863111298502e-06,8.11742743056154e-05,8.6968756165479e-06,NA,8.00394350233231e-05,-0.229272861784698,-5.7718464844043e-09,3.62248741124127e-10,-6.93473236385707e-09,1.16008347125471e-05,NA,5.4582557345542e-08,NA,-2.24231148209454e-09,1.49582805309609e-05,NA,17,26438.7374913354,-52843.4684423926,243.533117218496,1.29275178709197e-53
"64320",0.980854284935763,5.6353816734576e-06,-2.99710741520628e-05,1.83292968900048e-05,-2.5555049155003e-09,7.493062748769e-05,-0.233211628312498,NA,NA,-6.71300304954302e-09,1.07193716563127e-05,NA,6.07998382311232e-08,6.66406477689569e-05,-7.47702257899529e-10,1.42187041772217e-05,-2.11136397740133e-06,18,26439.7015191122,-52843.3957284235,243.605831187524,1.2465953686182e-53
"26048",0.891341809210186,1.17416861586177e-05,-1.02518261881068e-05,2.42350169251541e-05,-3.70954727646801e-09,7.81898175957836e-05,-0.0703982914961569,NA,-1.45969018472579e-09,-5.84658449434488e-09,NA,6.04368494341116e-08,NA,NA,1.84445656287982e-13,1.10147418270985e-05,NA,16,26437.6543980483,-52843.302982578,243.698577033043,1.19010698615643e-53
"57792",0.891840420016968,1.05975740429731e-05,4.0244607622549e-05,2.41152116437943e-05,-3.1053461609129e-09,8.54820138187695e-05,-0.0662895550019508,NA,-2.68345514303812e-10,-6.10236052007012e-09,NA,NA,NA,NA,7.56287010573632e-11,1.14478311791997e-05,-1.13730335724373e-05,16,26437.6350102366,-52843.2642069546,243.737352656484,1.16725565046765e-53
"42368",0.827857135038203,1.54283606266459e-05,0.000274373246845334,1.88148930095367e-05,-2.62276463218134e-09,9.27751487450354e-05,-0.0614773805739729,-1.84560069240153e-08,NA,-6.76315527776604e-09,NA,3.17759450861519e-08,NA,NA,-2.13129105139877e-09,NA,-3.72889036751536e-06,16,26437.5617657453,-52843.117717972,243.883841639035,1.08481656091668e-53
